name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
A81001,2,75.0,75.0,75.0,75.0,75.0,-0.0651084171424719,-0.0943136106249259,0.639361755923533,0.755447984369946,0.34811416097961606,0.40733382339033,0.5391950628209721
A81002,3,15.0,15.0,15.0,15.0,83.0,-0.1592651534319,-0.226552438531081,0.626500729843352,0.7042567778795241,0.195829107023587,0.508427670855937,0.721935076559409
A81004,2,83.0,83.0,83.0,83.0,83.0,-0.174533162606835,-0.36038078367839205,0.8376545875632251,0.658835241162141,0.24211654780534803,0.416718693356793,0.632508201324704
A81005,3,12.0,12.0,12.0,12.0,80.0,-0.033787195934642994,-0.0535577131498798,0.5434575317474679,0.63237098591334,0.321516926848214,0.31085405906512603,0.49156913582326395
A81006,2,83.0,83.0,83.0,83.0,83.0,-0.103684683007014,-0.242600319308483,0.9904534927308799,0.5310735805260329,0.321705480422443,0.20936810010359,0.39423557823420396
A81007,2,83.0,83.0,83.0,83.0,83.0,-0.180260796587487,-0.369024764433694,0.9520480536074499,0.6687396575227861,0.29005961946283,0.378680038059956,0.566259281620446
A81009,3,15.0,15.0,15.0,15.0,80.0,-0.0881582426880433,-0.11034123951953902,0.541513306834191,0.8009940001046221,0.149794913578484,0.6511990865261371,0.812988719567289
A81011,3,29.0,29.0,29.0,29.0,80.0,-0.0310086366555205,-0.0425952914620121,0.504713586347056,0.7302403166555039,0.23873562973078102,0.49150468692472293,0.6730725156011811
A81012,3,78.0,78.0,78.0,78.0,78.0,-0.008523997539314921,-0.0130454354733167,0.527777777777778,0.661932429687861,0.35506851827252395,0.306863911415337,0.463587970089396
A81013,3,15.0,15.0,15.0,15.0,65.0,-0.0127586497105235,-0.0159703700969647,0.506641787814791,0.8025399855921891,0.27370156293342,0.528838422658769,0.6589558553503628
A81014,3,80.0,80.0,80.0,80.0,80.0,-0.053093513811591,-0.0768941480845485,0.518457897594475,0.7435688638110791,0.333942438537724,0.40962642527335497,0.5508923856411371
A81016,3,18.0,18.0,61.0,61.0,18.0,-0.0194208551541961,-0.0298709600512276,0.551802301478525,0.6695792404518249,0.35282141628285996,0.31675782416896503,0.47306995950952796
